#{"t_start": 1742794612.7253919, "env_id": "None"}
r,l,t
735.666667,6,260.619575
722.666667,6,260.655467
722.666667,6,260.690844
748.666667,6,260.726262
735.666667,6,260.767286
735.666667,6,260.802019
748.666667,6,260.839359
757.333333,6,260.873367
744.333333,6,260.909374
774.666667,6,260.95024
731.333333,6,260.985248
740.0,6,261.022259
740.0,6,261.058462
774.666667,6,261.09477
722.666667,6,261.140884
748.666667,6,261.174444
722.666667,6,261.221176
787.666667,6,261.271132
774.666667,6,261.306741
766.0,6,261.344695
787.666667,6,261.38075
735.666667,6,261.415767
761.666667,6,261.44977
722.666667,6,261.485623
770.333333,6,261.525262
746.666667,6,261.562272
738.0,6,261.598885
722.666667,6,261.632897
722.666667,6,261.668571
766.0,6,261.710106
761.666667,6,261.746242
774.666667,6,261.782832
787.666667,6,261.816837
787.666667,6,261.852256
761.666667,6,261.894073
774.666667,6,261.931508
774.666667,6,261.967516
735.666667,6,262.002524
774.666667,6,262.040533
722.666667,6,262.086825
768.666667,6,262.123791
731.333333,6,262.157799
748.666667,6,262.19581
744.333333,6,262.233033
748.666667,6,262.27731
787.666667,6,262.312981
722.666667,6,262.34738
735.666667,6,262.382396
720.666667,6,262.41963
761.666667,6,262.461303
757.333333,6,262.496311
753.666667,6,262.532319
748.666667,6,262.568637
748.666667,6,262.608036
749.666667,6,262.651435
759.666667,6,262.687444
722.666667,6,262.742318
787.666667,6,262.785335
722.666667,6,262.819341
761.666667,6,262.857185
783.333333,6,262.890636
718.666667,6,262.927836
753.0,6,262.960812
774.666667,6,262.993225
787.666667,6,263.041237
722.666667,6,263.082246
735.666667,6,263.120066
722.666667,6,263.153772
787.666667,6,263.188978
774.666667,6,263.232425
735.666667,6,263.265437
716.666667,6,263.3032
772.666667,6,263.341567
722.666667,6,263.376176
748.666667,6,263.41891
722.666667,6,263.45405
787.666667,6,263.487888
735.666667,6,263.5199
722.666667,6,263.554911
787.666667,6,263.592681
774.666667,6,263.625689
761.666667,6,263.661701
722.666667,6,263.697957
787.666667,6,263.730966
729.666667,6,263.770974
787.666667,6,263.807924
761.666667,6,263.847856
722.666667,6,263.881209
748.666667,6,263.917219
783.666667,6,263.957769
762.333333,6,263.996896
735.666667,6,264.033154
735.666667,6,264.070163
770.666667,6,264.109172
722.666667,6,264.157182
761.666667,6,264.19219
722.666667,6,264.229198
774.666667,6,264.283162
731.333333,6,264.325943
748.666667,6,264.373295
787.666667,6,264.40842
774.666667,6,264.443057
779.0,6,264.477066
748.666667,6,264.510072
774.666667,6,264.556564
779.0,6,264.599113
748.666667,6,264.632124
748.666667,6,264.669778
722.666667,6,264.708227
716.666667,6,264.748786
722.666667,6,264.783241
748.666667,6,264.812925
722.666667,6,264.850179
727.0,6,264.889229
722.666667,6,264.9315
761.666667,6,264.968426
757.333333,6,265.004953
755.666667,6,265.042881
722.666667,6,265.076505
779.0,6,265.122664
757.333333,6,265.158991
744.333333,6,265.19604
774.666667,6,265.23441
748.666667,6,265.269998
735.666667,6,265.311532
722.666667,6,265.348517
722.666667,6,265.386176
748.666667,6,265.432131
748.666667,6,265.46751
761.666667,6,265.506412
787.666667,6,265.541247
757.333333,6,265.5724
735.666667,6,265.606905
774.666667,6,265.640149
787.666667,6,265.679548
748.666667,6,265.710626
766.0,6,265.742869
787.666667,6,265.796101
774.666667,6,265.839314
774.666667,6,265.877925
751.666667,6,265.911271
735.666667,6,265.944632
775.666667,6,265.98181
761.666667,6,266.013151
787.666667,6,266.052483
735.666667,6,266.084817
727.0,6,266.115205
761.666667,6,266.145453
751.333333,6,266.177762
735.666667,6,266.216099
740.0,6,266.248599
735.666667,6,266.279741
748.666667,6,266.313097
774.666667,6,266.348962
748.666667,6,266.385861
787.666667,6,266.418787
731.333333,6,266.45039
727.0,6,266.482652
761.666667,6,266.514476
785.666667,6,266.550292
748.666667,6,266.582658
787.666667,6,266.615932
770.333333,6,266.648343
774.666667,6,266.684244
722.666667,6,266.792909
753.0,6,266.838217
735.666667,6,266.894899
722.666667,6,266.933167
761.666667,6,266.96927
783.333333,6,267.008182
749.333333,6,267.042374
761.666667,6,267.078734
735.666667,6,267.113916
748.666667,6,267.154148
735.666667,6,267.194132
753.0,6,267.225658
766.0,6,267.258083
735.666667,6,267.291431
722.666667,6,267.323364
761.666667,6,267.361731
748.666667,6,267.392418
735.666667,6,267.425327
761.666667,6,267.459118
748.666667,6,267.492914
761.666667,6,267.532249
731.333333,6,267.562723
761.666667,6,267.601154
735.666667,6,267.643722
757.333333,6,267.680053
774.666667,6,267.717522
722.666667,6,267.749928
735.666667,6,267.786883
753.0,6,267.81952
764.333333,6,267.852813
787.666667,6,267.889118
735.666667,6,267.921935
761.666667,6,267.954409
748.666667,6,267.987205
787.666667,6,268.022523
722.666667,6,268.061351
761.666667,6,268.092291
774.666667,6,268.123472
735.666667,6,268.157888
748.666667,6,268.191132
714.666667,6,268.228987
768.666667,6,268.261327
759.666667,6,268.296788
716.666667,6,268.331106
722.666667,6,268.363776
781.666667,6,268.401806
